month,town,flat_type,storey_range,floor_area_sqm,flat_model,remaining_lease,resale_price,Score,region,storey_range_numeric
2020-11,ANG MO KIO,4 ROOM,19 TO 21,88.0,Model A,90.83,650000.0,42.66596645,North-East,20
2019-06,SENGKANG,4 ROOM,10 TO 12,93.0,Model A,94.75,395000.0,42.98320134,North-East,11
2019-03,HOUGANG,4 ROOM,10 TO 12,100.0,Model A,77.58,380000.0,43.09779035,North-East,11
2024-05,SENGKANG,5 ROOM,10 TO 12,110.0,Improved,77.0,635000.0,52.717416,North-East,11
2022-05,SENGKANG,4 ROOM,10 TO 12,92.0,Model A,92.17,568000.0,63.92866084,North-East,11
2024-03,PUNGGOL,5 ROOM,01 TO 03,110.0,Improved,79.67,575000.0,47.74710427,North-East,2
2024-04,ANG MO KIO,5 ROOM,22 TO 24,121.0,Improved,87.5,1180000.0,44.46580283,North-East,23
2022-03,PUNGGOL,3 ROOM,16 TO 18,69.0,Model A,91.08,428000.0,50.65938529,North-East,17
2022-11,SERANGOON,4 ROOM,04 TO 06,84.0,Simplified,61.67,545000.0,44.04701277,North-East,5
2017-02,PUNGGOL,4 ROOM,07 TO 09,93.0,Model A,94.83,438000.0,51.93866893,North-East,8
2019-09,ANG MO KIO,3 ROOM,10 TO 12,68.0,New Generation,60.0,305000.0,45.10014415,North-East,11
2019-08,SENGKANG,5 ROOM,19 TO 21,110.0,Premium Apartment,84.42,440000.0,49.76194841,North-East,20
2024-06,PUNGGOL,4 ROOM,10 TO 12,94.0,Premium Apartment,79.17,575000.0,56.87445633,North-East,11
2018-05,SENGKANG,4 ROOM,19 TO 21,93.0,Model A,95.42,428000.0,53.9683572,North-East,20
2018-04,SERANGOON,4 ROOM,07 TO 09,91.0,New Generation,66.08,350000.0,39.42879625,North-East,8
2022-01,HOUGANG,5 ROOM,04 TO 06,122.0,Improved,75.08,545000.0,50.31252541,North-East,5
2021-06,ANG MO KIO,5 ROOM,01 TO 03,135.0,Model A,59.92,690000.0,44.78404568,North-East,2
2020-12,PUNGGOL,5 ROOM,04 TO 06,110.0,Premium Apartment,83.17,437000.0,52.76194841,North-East,5
2023-10,HOUGANG,3 ROOM,01 TO 03,64.0,Simplified,64.83,370000.0,44.01557939,North-East,2
2022-07,SENGKANG,5 ROOM,07 TO 09,113.0,Premium Apartment,94.42,710000.0,48.10369954,North-East,8
2021-03,ANG MO KIO,3 ROOM,07 TO 09,73.0,New Generation,55.17,346000.0,47.32831422,North-East,8
2019-02,ANG MO KIO,3 ROOM,01 TO 03,68.0,New Generation,60.83,255000.0,41.10014415,North-East,2
2020-09,PUNGGOL,5 ROOM,04 TO 06,110.0,Improved,83.17,475000.0,52.74710427,North-East,5
2019-05,SENGKANG,5 ROOM,04 TO 06,122.0,Improved,79.33,470000.0,50.32736955,North-East,5
2022-10,PUNGGOL,5 ROOM,07 TO 09,113.0,Premium Apartment,94.92,735000.0,60.11854367,North-East,8
2022-09,PUNGGOL,5 ROOM,07 TO 09,114.0,Premium Apartment,80.67,570000.0,57.96526626,North-East,8
2024-02,SENGKANG,5 ROOM,13 TO 15,113.0,Improved,92.75,882000.0,55.10369954,North-East,14
2024-12,PUNGGOL,5 ROOM,13 TO 15,109.0,Improved,77.0,648000.0,52.6628755,North-East,14
2017-10,PUNGGOL,5 ROOM,13 TO 15,112.0,Premium Apartment,85.5,480000.0,47.85618527,North-East,14
2017-06,SENGKANG,2 ROOM,07 TO 09,45.0,Model A,89.08,253000.0,49.24650442,North-East,8
2024-03,PUNGGOL,5 ROOM,04 TO 06,112.0,Improved,89.25,732000.0,48.00462663,North-East,5
2020-08,HOUGANG,EXECUTIVE,01 TO 03,153.0,Maisonette,65.08,728000.0,54.82515116,North-East,2
2017-06,SENGKANG,EXECUTIVE,10 TO 12,130.0,Premium Apartment,84.58,502000.0,53.82307006,North-East,11
2020-09,HOUGANG,3 ROOM,16 TO 18,67.0,DBSS,93.17,483000.0,41.5503043,North-East,17
2021-02,SENGKANG,5 ROOM,10 TO 12,122.0,Improved,77.83,470000.0,55.32736955,North-East,11
2020-10,PUNGGOL,5 ROOM,04 TO 06,112.0,Improved,93.67,650000.0,53.01947077,North-East,5
2020-10,PUNGGOL,4 ROOM,16 TO 18,95.0,Model A,92.58,480000.0,47.07743819,North-East,17
2024-09,PUNGGOL,4 ROOM,04 TO 06,93.0,Model A,93.25,590000.0,43.02773375,North-East,5
2021-03,SENGKANG,5 ROOM,16 TO 18,121.0,Premium Apartment,79.42,475000.0,53.30251732,North-East,17
2023-07,ANG MO KIO,4 ROOM,04 TO 06,93.0,New Generation,57.33,480000.0,42.47850069,North-East,5
2019-11,SENGKANG,4 ROOM,01 TO 03,92.0,Model A,94.67,425000.0,63.92866084,North-East,2
2023-04,PUNGGOL,4 ROOM,13 TO 15,93.0,Model A,94.75,600000.0,47.02773375,North-East,14
2021-10,PUNGGOL,3 ROOM,16 TO 18,69.0,Model A,91.58,398000.0,55.65938529,North-East,17
2024-09,ANG MO KIO,4 ROOM,01 TO 03,91.0,New Generation,55.0,455000.0,42.35457557,North-East,2
2020-06,ANG MO KIO,3 ROOM,01 TO 03,68.0,New Generation,59.58,270000.0,41.10014415,North-East,2
2017-11,HOUGANG,3 ROOM,04 TO 06,67.0,New Generation,64.33,280000.0,41.09013606,North-East,5
2020-09,ANG MO KIO,4 ROOM,04 TO 06,93.0,New Generation,59.33,390000.0,42.47850069,North-East,5
2024-11,PUNGGOL,4 ROOM,01 TO 03,91.0,Premium Apartment,78.08,585000.0,53.69599071,North-East,2
2022-03,SERANGOON,EXECUTIVE,04 TO 06,145.0,Apartment,69.75,850000.0,51.47789201,North-East,5
2022-06,SENGKANG,4 ROOM,04 TO 06,94.0,Premium Apartment,78.25,423000.0,51.82992392,North-East,5
2024-12,HOUGANG,2 ROOM,13 TO 15,47.0,Model A,89.25,375000.0,37.47433851,North-East,14
2024-10,PUNGGOL,5 ROOM,01 TO 03,113.0,Premium Apartment,94.33,770000.0,48.14823195,North-East,2
2022-03,SENGKANG,4 ROOM,04 TO 06,92.0,Model A,81.92,430000.0,53.78021948,North-East,5
2024-04,HOUGANG,3 ROOM,13 TO 15,68.0,Model A,94.75,475000.0,46.67906548,North-East,14
2023-05,PUNGGOL,EXECUTIVE,07 TO 09,130.0,Premium Apartment,79.17,760000.0,55.82307006,North-East,8
2022-01,HOUGANG,5 ROOM,01 TO 03,134.0,Model A,60.25,580000.0,44.74434932,North-East,2
2021-09,SENGKANG,5 ROOM,16 TO 18,113.0,Improved,93.42,651000.0,55.0888554,North-East,17
2023-07,ANG MO KIO,3 ROOM,22 TO 24,70.0,Model A,88.17,620000.0,41.68423751,North-East,23
2023-01,ANG MO KIO,3 ROOM,04 TO 06,68.0,New Generation,57.08,345000.0,41.11498829,North-East,5
2023-03,PUNGGOL,5 ROOM,16 TO 18,110.0,Premium Apartment,80.92,598000.0,52.76194841,North-East,17
2017-04,HOUGANG,3 ROOM,01 TO 03,80.0,New Generation,67.58,279000.0,41.82885079,North-East,2
2021-01,SENGKANG,EXECUTIVE,04 TO 06,130.0,Apartment,79.92,563000.0,53.79338179,North-East,5
2020-10,PUNGGOL,4 ROOM,10 TO 12,97.0,Premium Apartment,91.25,510500.0,52.17167505,North-East,11
2018-10,PUNGGOL,4 ROOM,13 TO 15,97.0,Model A,93.17,460000.0,57.15683091,North-East,14
2020-06,SERANGOON,4 ROOM,07 TO 09,113.0,Model A,67.67,699000.0,54.68806371,North-East,8
2021-09,HOUGANG,4 ROOM,16 TO 18,92.0,Premium Apartment,93.58,588000.0,42.94350498,North-East,17
2020-11,HOUGANG,5 ROOM,04 TO 06,113.0,Improved,93.58,600000.0,44.07401126,North-East,5
2023-11,HOUGANG,4 ROOM,04 TO 06,91.0,New Generation,60.83,455000.0,42.42879625,North-East,5
2020-11,SENGKANG,4 ROOM,01 TO 03,92.0,Model A,93.83,400000.0,55.92866084,North-East,2
2020-01,SENGKANG,4 ROOM,22 TO 24,92.0,Model A,94.5,455000.0,56.92866084,North-East,23
2022-11,PUNGGOL,4 ROOM,10 TO 12,91.0,Premium Apartment,84.25,535000.0,63.75536725,North-East,11
2018-03,PUNGGOL,5 ROOM,10 TO 12,110.0,Improved,84.17,408888.0,52.73226014,North-East,11
2022-05,SENGKANG,EXECUTIVE,04 TO 06,139.0,Apartment,76.67,655000.0,47.25455798,North-East,5
2018-09,SENGKANG,4 ROOM,04 TO 06,100.0,Model A,79.92,345000.0,57.12747863,North-East,5
2022-04,SENGKANG,5 ROOM,01 TO 03,113.0,Improved,95.17,700000.0,53.11854367,North-East,2
2024-04,SENGKANG,5 ROOM,19 TO 21,115.0,Improved,90.17,760000.0,55.18309226,North-East,20
2020-07,PUNGGOL,5 ROOM,04 TO 06,112.0,Improved,92.83,522000.0,58.00462663,North-East,5
2023-08,SENGKANG,4 ROOM,04 TO 06,90.0,Model A,77.67,500000.0,43.62660607,North-East,5
2019-11,SERANGOON,4 ROOM,04 TO 06,89.0,Simplified,65.0,517000.0,44.31971526,North-East,5
2021-06,HOUGANG,4 ROOM,07 TO 09,103.0,Model A,65.42,435000.0,45.11297048,North-East,8
2023-05,PUNGGOL,4 ROOM,10 TO 12,93.0,Premium Apartment,94.33,672000.0,64.02773375,North-East,11
2020-11,HOUGANG,EXECUTIVE,01 TO 03,145.0,Maisonette,65.75,650000.0,62.40367132,North-East,2
2018-06,SENGKANG,5 ROOM,07 TO 09,110.0,Improved,81.17,401888.0,54.68772773,North-East,8
2020-10,PUNGGOL,4 ROOM,10 TO 12,93.0,Premium Apartment,94.42,515000.0,63.99804547,North-East,11
2017-05,HOUGANG,4 ROOM,07 TO 09,91.0,New Generation,67.67,398000.0,44.44364039,North-East,8
2022-12,PUNGGOL,4 ROOM,04 TO 06,93.0,Premium Apartment,89.25,570000.0,51.95351307,North-East,5
2024-12,SENGKANG,3 ROOM,16 TO 18,68.0,Model A,95.33,570000.0,41.70875375,North-East,17
2023-12,ANG MO KIO,4 ROOM,07 TO 09,93.0,Model A,93.58,860000.0,47.02773375,North-East,8
2022-06,SENGKANG,4 ROOM,13 TO 15,93.0,Model A,88.75,535000.0,56.93866893,North-East,14
2024-06,SENGKANG,5 ROOM,07 TO 09,110.0,Premium Apartment,77.83,615000.0,47.73226014,North-East,8
2023-08,SENGKANG,5 ROOM,10 TO 12,110.0,Improved,78.83,600000.0,54.73226014,North-East,11
2023-03,HOUGANG,3 ROOM,07 TO 09,67.0,New Generation,57.67,385000.0,41.06044779,North-East,8
2020-08,SENGKANG,4 ROOM,13 TO 15,93.0,Model A,90.5,441000.0,56.93866893,North-East,14
2023-05,SENGKANG,5 ROOM,07 TO 09,112.0,Premium Apartment,80.0,553000.0,45.85618527,North-East,8
2024-09,PUNGGOL,4 ROOM,04 TO 06,91.0,Premium Apartment,78.25,555000.0,48.69599071,North-East,5
2024-06,PUNGGOL,4 ROOM,04 TO 06,93.0,Model A,87.58,590000.0,51.93866893,North-East,5
2024-04,HOUGANG,4 ROOM,16 TO 18,116.0,Model A,67.5,656000.0,48.89621761,North-East,17
2023-06,SENGKANG,4 ROOM,13 TO 15,90.0,Model A,79.08,482000.0,53.64145021,North-East,14
2024-09,PUNGGOL,4 ROOM,13 TO 15,93.0,Premium Apartment,87.42,718888.0,46.95351307,North-East,14
2020-08,PUNGGOL,4 ROOM,01 TO 03,91.0,Premium Apartment,83.5,343000.0,53.72567898,North-East,2
2017-05,SENGKANG,5 ROOM,04 TO 06,110.0,Improved,82.33,380000.0,54.68772773,North-East,5
2019-09,HOUGANG,3 ROOM,04 TO 06,64.0,Simplified,68.83,275000.0,41.01557939,North-East,5
2021-09,SENGKANG,4 ROOM,19 TO 21,93.0,Model A,94.0,500000.0,51.99804547,North-East,20
2023-03,PUNGGOL,5 ROOM,13 TO 15,116.0,Premium Apartment,88.83,880000.0,55.20794448,North-East,14
2023-11,HOUGANG,5 ROOM,01 TO 03,110.0,Improved,79.42,550000.0,52.74710427,North-East,2
2023-08,SENGKANG,5 ROOM,04 TO 06,115.0,Improved,76.08,565000.0,49.96043021,North-East,5
2019-04,SENGKANG,5 ROOM,13 TO 15,111.0,Improved,95.08,572000.0,49.96493027,North-East,14
2024-01,PUNGGOL,4 ROOM,10 TO 12,92.0,Premium Apartment,91.5,660000.0,51.94350498,North-East,11
2023-07,ANG MO KIO,3 ROOM,04 TO 06,67.0,New Generation,56.0,345000.0,41.04560365,North-East,5
2023-12,ANG MO KIO,2 ROOM,01 TO 03,44.0,Improved,52.5,288000.0,45.74663983,North-East,2
2022-11,HOUGANG,5 ROOM,10 TO 12,123.0,Standard,52.08,555000.0,46.02565077,North-East,11
2024-10,PUNGGOL,5 ROOM,13 TO 15,110.0,Premium Apartment,78.17,718888.0,47.73226014,North-East,14
2024-02,PUNGGOL,5 ROOM,13 TO 15,113.0,Premium Apartment,92.67,900000.0,53.10369954,North-East,14
2019-05,HOUGANG,3 ROOM,01 TO 03,67.0,New Generation,61.25,268000.0,41.06044779,North-East,2
2024-08,SENGKANG,5 ROOM,07 TO 09,112.0,Improved,89.92,811000.0,60.01947077,North-East,8
2018-02,SENGKANG,5 ROOM,13 TO 15,111.0,Premium Apartment,85.25,470888.0,45.80164477,North-East,14
2021-11,SENGKANG,5 ROOM,04 TO 06,112.0,Premium Apartment,81.0,495000.0,47.84134113,North-East,5
2018-10,ANG MO KIO,4 ROOM,04 TO 06,90.0,Model A,83.83,600000.0,51.64145021,North-East,5
2021-06,ANG MO KIO,3 ROOM,13 TO 15,68.0,New Generation,58.92,317000.0,45.11498829,North-East,14
2024-11,HOUGANG,5 ROOM,10 TO 12,121.0,Improved,64.0,748000.0,46.12438768,North-East,11
2024-06,PUNGGOL,4 ROOM,07 TO 09,92.0,Premium Apartment,90.83,728888.0,56.94350498,North-East,8
2023-05,SENGKANG,3 ROOM,13 TO 15,68.0,Model A,93.0,450000.0,45.6493772,North-East,14
2020-03,PUNGGOL,4 ROOM,16 TO 18,90.0,Premium Apartment,86.5,415000.0,46.70082676,North-East,17
2018-02,ANG MO KIO,4 ROOM,07 TO 09,91.0,New Generation,62.17,415000.0,46.3694197,North-East,8
2020-08,HOUGANG,3 ROOM,04 TO 06,64.0,Simplified,64.83,270000.0,47.97104698,North-East,5
2019-06,SENGKANG,EXECUTIVE,10 TO 12,141.0,Apartment,78.75,578000.0,59.36363898,North-East,11
2023-07,HOUGANG,5 ROOM,04 TO 06,113.0,Improved,94.42,700000.0,49.11854367,North-East,5
2024-09,PUNGGOL,5 ROOM,07 TO 09,113.0,Premium Apartment,92.08,905000.0,53.10369954,North-East,8
2019-04,HOUGANG,4 ROOM,04 TO 06,104.0,Model A,63.0,400000.0,43.10813443,North-East,5
2021-03,ANG MO KIO,4 ROOM,10 TO 12,97.0,New Generation,55.33,435000.0,46.63728613,North-East,11
2022-10,SERANGOON,4 ROOM,07 TO 09,104.0,Model A,61.75,660000.0,45.1378227,North-East,8
2018-06,ANG MO KIO,EXECUTIVE,07 TO 09,162.0,Adjoined flat,59.33,800000.0,48.19726253,North-East,8
2021-01,SERANGOON,4 ROOM,04 TO 06,105.0,Model A,67.17,580000.0,49.25173974,North-East,5
2019-07,SENGKANG,2 ROOM,22 TO 24,46.0,Model A,95.0,261000.0,54.41979801,North-East,23
2023-07,SENGKANG,4 ROOM,07 TO 09,96.0,Model A,85.75,535000.0,57.07260214,North-East,8
2021-01,ANG MO KIO,4 ROOM,10 TO 12,92.0,New Generation,56.83,450000.0,46.37942779,North-East,11
2017-11,ANG MO KIO,3 ROOM,01 TO 03,73.0,New Generation,59.33,280000.0,43.34315836,North-East,2
2020-05,SENGKANG,4 ROOM,04 TO 06,85.0,Model A2,79.08,370000.0,53.32421532,North-East,5
2024-03,HOUGANG,4 ROOM,04 TO 06,93.0,Model A,94.33,550000.0,52.04257788,North-East,5
2020-07,SENGKANG,4 ROOM,13 TO 15,94.0,Model A,89.67,438000.0,56.97836529,North-East,14
2018-04,SERANGOON,EXECUTIVE,04 TO 06,150.0,Maisonette,73.58,690000.0,42.75059449,North-East,5
2023-01,SERANGOON,3 ROOM,01 TO 03,64.0,Simplified,64.83,400000.0,43.00073526,North-East,2
2022-04,ANG MO KIO,4 ROOM,01 TO 03,95.0,Model A,83.0,600000.0,42.9586851,North-East,2
2024-04,SERANGOON,5 ROOM,07 TO 09,125.0,Improved,60.25,830000.0,53.28317312,North-East,8
2023-04,PUNGGOL,4 ROOM,01 TO 03,90.0,Premium Apartment,83.67,470000.0,63.70082676,North-East,2
2021-05,SENGKANG,4 ROOM,07 TO 09,93.0,Model A,94.42,453000.0,51.99804547,North-East,8
2017-03,ANG MO KIO,4 ROOM,01 TO 03,92.0,New Generation,60.83,398000.0,46.39427193,North-East,2
2020-06,PUNGGOL,5 ROOM,01 TO 03,110.0,Improved,82.17,420000.0,52.73226014,North-East,2
2020-07,ANG MO KIO,3 ROOM,10 TO 12,67.0,New Generation,57.58,253000.0,41.03075952,North-East,11
2019-12,SENGKANG,5 ROOM,22 TO 24,111.0,Improved,94.5,580000.0,49.96493027,North-East,23
2024-10,SENGKANG,5 ROOM,16 TO 18,113.0,Improved,92.25,955000.0,50.10369954,North-East,17
2020-03,HOUGANG,4 ROOM,16 TO 18,92.0,Premium Apartment,95.0,553888.0,42.94350498,North-East,17
2022-07,SENGKANG,4 ROOM,04 TO 06,93.0,Model A,89.67,498000.0,51.95351307,North-East,5
2020-08,PUNGGOL,3 ROOM,10 TO 12,68.0,Model A,95.33,350000.0,50.63453307,North-East,11
2023-07,SENGKANG,5 ROOM,13 TO 15,121.0,Improved,74.67,650000.0,55.27282905,North-East,14
2020-06,PUNGGOL,4 ROOM,04 TO 06,93.0,Model A,93.92,435000.0,42.98320134,North-East,5
2024-06,PUNGGOL,4 ROOM,10 TO 12,90.0,Model A,90.58,600000.0,51.81957985,North-East,11
2023-04,SENGKANG,4 ROOM,10 TO 12,94.0,Model A,88.67,545000.0,56.99320942,North-East,11
2017-09,SENGKANG,5 ROOM,04 TO 06,120.0,Improved,80.75,410000.0,53.21828855,North-East,5
2020-03,SENGKANG,4 ROOM,04 TO 06,92.0,Premium Apartment,94.42,533000.0,51.92866084,North-East,5
2019-07,SENGKANG,EXECUTIVE,13 TO 15,131.0,Apartment,80.08,520000.0,50.83307815,North-East,14
2019-06,PUNGGOL,5 ROOM,07 TO 09,112.0,Improved,95.25,665000.0,55.01947077,North-East,8
2019-02,PUNGGOL,3 ROOM,01 TO 03,67.0,Model A,94.83,340000.0,41.5503043,North-East,2
2024-09,HOUGANG,4 ROOM,10 TO 12,84.0,Simplified,60.0,530000.0,49.04701277,North-East,11
2023-06,HOUGANG,4 ROOM,07 TO 09,105.0,Model A,65.25,542000.0,45.25173974,North-East,8
2023-08,ANG MO KIO,3 ROOM,04 TO 06,68.0,New Generation,56.5,355000.0,41.11498829,North-East,5
2019-10,PUNGGOL,5 ROOM,16 TO 18,110.0,Premium Apartment,84.25,498000.0,54.76194841,North-East,17
2024-03,SENGKANG,3 ROOM,04 TO 06,69.0,Model A,93.33,440000.0,52.71876184,North-East,5
2021-02,SENGKANG,4 ROOM,07 TO 09,94.0,Model A,89.08,420000.0,56.97836529,North-East,8
2017-10,SERANGOON,5 ROOM,07 TO 09,121.0,Improved,67.42,510000.0,41.07985527,North-East,8
2024-02,SENGKANG,4 ROOM,04 TO 06,92.0,Premium Apartment,90.25,550000.0,51.92866084,North-East,5
2017-05,HOUGANG,4 ROOM,16 TO 18,104.0,Model A,74.42,470000.0,45.24173166,North-East,17
2021-12,HOUGANG,4 ROOM,04 TO 06,92.0,Model A,95.25,630000.0,48.97319325,North-East,5
2019-08,SENGKANG,EXECUTIVE,01 TO 03,135.0,Apartment,79.33,508000.0,59.036396,North-East,2
2022-12,HOUGANG,5 ROOM,01 TO 03,110.0,Improved,79.58,514000.0,42.73226014,North-East,2
2021-10,PUNGGOL,5 ROOM,07 TO 09,110.0,Improved,80.58,502000.0,52.73226014,North-East,8
2024-09,SENGKANG,4 ROOM,04 TO 06,102.0,Model A,73.58,570000.0,54.23655962,North-East,5
2021-10,SERANGOON,4 ROOM,07 TO 09,93.0,New Generation,62.42,464000.0,39.53787724,North-East,8
2021-08,SENGKANG,5 ROOM,10 TO 12,110.0,Improved,78.75,510000.0,70.70257186,North-East,11
2020-03,ANG MO KIO,4 ROOM,10 TO 12,95.0,Model A,80.5,623000.0,42.88446442,North-East,11
2018-07,HOUGANG,5 ROOM,10 TO 12,121.0,Improved,79.58,505888.0,46.27282905,North-East,11
2023-04,ANG MO KIO,3 ROOM,07 TO 09,74.0,New Generation,55.42,395000.0,41.41254299,North-East,8
2020-09,PUNGGOL,4 ROOM,01 TO 03,92.0,Model A,91.33,386800.0,56.88412843,North-East,2
2023-09,PUNGGOL,5 ROOM,01 TO 03,110.0,Premium Apartment,80.42,550000.0,52.76194841,North-East,2
2024-02,PUNGGOL,5 ROOM,01 TO 03,110.0,Improved,79.83,590000.0,52.74710427,North-East,2
2024-12,HOUGANG,4 ROOM,13 TO 15,92.0,Model A,93.92,680000.0,51.98803739,North-East,14
2023-03,ANG MO KIO,3 ROOM,04 TO 06,74.0,New Generation,55.42,373000.0,41.41254299,North-East,5
2019-06,PUNGGOL,4 ROOM,13 TO 15,93.0,Premium Apartment,90.17,480000.0,51.90898066,North-East,14
2017-04,HOUGANG,5 ROOM,13 TO 15,121.0,Improved,81.5,475000.0,45.27282905,North-East,14
2022-08,SERANGOON,3 ROOM,07 TO 09,60.0,Improved,61.75,348000.0,44.73804086,North-East,8
2024-08,PUNGGOL,5 ROOM,10 TO 12,113.0,Premium Apartment,94.5,830000.0,53.14823195,North-East,11
2023-11,ANG MO KIO,3 ROOM,07 TO 09,82.0,New Generation,54.58,443000.0,41.84886696,North-East,8
2020-06,HOUGANG,4 ROOM,04 TO 06,98.0,Model A,76.0,370000.0,47.98870936,North-East,5
2022-06,HOUGANG,4 ROOM,07 TO 09,92.0,Model A,94.67,661000.0,42.97319325,North-East,8
2023-04,SENGKANG,2 ROOM,10 TO 12,38.0,Model A,94.33,338000.0,51.02800645,North-East,11
2021-02,ANG MO KIO,3 ROOM,04 TO 06,68.0,New Generation,58.58,301888.0,46.10014415,North-East,5
2023-04,SENGKANG,4 ROOM,16 TO 18,92.0,Premium Apartment,93.17,738000.0,56.95834912,North-East,17
2018-05,ANG MO KIO,3 ROOM,10 TO 12,67.0,New Generation,61.17,262000.0,46.04560365,North-East,11
2020-06,HOUGANG,4 ROOM,04 TO 06,93.0,Model A,93.75,425000.0,39.98320134,North-East,5
2020-07,PUNGGOL,3 ROOM,10 TO 12,69.0,Model A,92.75,330000.0,55.65938529,North-East,11
2021-10,SENGKANG,4 ROOM,04 TO 06,92.0,Model A,82.42,435000.0,53.78021948,North-East,5
2019-10,SENGKANG,3 ROOM,13 TO 15,67.0,Premium Apartment,95.17,355000.0,54.56514843,North-East,14
2020-07,SENGKANG,4 ROOM,01 TO 03,92.0,Premium Apartment,86.92,450000.0,51.82475189,North-East,2
2018-08,ANG MO KIO,3 ROOM,07 TO 09,82.0,New Generation,61.0,348000.0,41.8637111,North-East,8
2020-01,HOUGANG,5 ROOM,01 TO 03,112.0,Improved,94.33,540000.0,44.01947077,North-East,2
2019-12,PUNGGOL,4 ROOM,07 TO 09,92.0,Model A,94.5,480000.0,53.92866084,North-East,8
2022-12,SENGKANG,4 ROOM,10 TO 12,93.0,Model A,89.25,570000.0,53.95351307,North-East,11
2023-11,HOUGANG,3 ROOM,04 TO 06,67.0,New Generation,59.83,390000.0,46.1049802,North-East,5
2018-11,ANG MO KIO,4 ROOM,10 TO 12,99.0,New Generation,59.75,385000.0,42.7760554,North-East,11
2023-08,PUNGGOL,5 ROOM,04 TO 06,113.0,Premium Apartment,92.17,750000.0,58.0888554,North-East,5
2024-04,HOUGANG,3 ROOM,04 TO 06,60.0,Improved,61.83,376000.0,41.76772914,North-East,5
2019-09,ANG MO KIO,4 ROOM,13 TO 15,91.0,New Generation,59.33,452000.0,42.35457557,North-East,14
2018-01,SERANGOON,5 ROOM,01 TO 03,122.0,Improved,66.92,638000.0,58.11955163,North-East,2
2019-11,SENGKANG,3 ROOM,07 TO 09,67.0,Premium Apartment,95.17,338000.0,54.56514843,North-East,8
2019-11,ANG MO KIO,4 ROOM,07 TO 09,92.0,New Generation,58.5,395000.0,42.39427193,North-East,8
2023-09,ANG MO KIO,4 ROOM,10 TO 12,91.0,DBSS,87.0,880000.0,42.8147438,North-East,11
2023-08,ANG MO KIO,3 ROOM,01 TO 03,68.0,New Generation,56.42,345000.0,46.11498829,North-East,2
2024-02,ANG MO KIO,4 ROOM,10 TO 12,97.0,New Generation,53.0,560000.0,53.65213027,North-East,11
2020-07,ANG MO KIO,3 ROOM,04 TO 06,68.0,New Generation,58.58,270000.0,41.10014415,North-East,5
2021-03,SENGKANG,5 ROOM,10 TO 12,115.0,Premium Apartment,79.42,488888.0,52.97527435,North-East,11
2018-03,PUNGGOL,3 ROOM,10 TO 12,67.0,Model A,95.25,368000.0,45.5503043,North-East,11
2023-12,PUNGGOL,5 ROOM,07 TO 09,110.0,Premium Apartment,79.0,600000.0,52.73226014,North-East,8
2021-10,PUNGGOL,3 ROOM,13 TO 15,68.0,Premium Apartment,95.0,428000.0,50.6493772,North-East,14
2022-02,ANG MO KIO,4 ROOM,10 TO 12,98.0,New Generation,55.92,495000.0,44.7215149,North-East,11
2024-07,HOUGANG,4 ROOM,10 TO 12,100.0,Model A,73.42,602888.0,45.11263449,North-East,11
2024-06,ANG MO KIO,4 ROOM,04 TO 06,99.0,New Generation,54.25,490000.0,42.7760554,North-East,5
2020-01,PUNGGOL,4 ROOM,07 TO 09,97.0,Premium Apartment,91.5,525000.0,54.15683091,North-East,8
2022-06,PUNGGOL,5 ROOM,13 TO 15,110.0,Improved,80.25,550000.0,52.73226014,North-East,14
2017-10,SENGKANG,4 ROOM,04 TO 06,92.0,Premium Apartment,89.58,472500.0,51.82475189,North-East,5
2021-06,PUNGGOL,5 ROOM,01 TO 03,113.0,Improved,94.08,560000.0,53.0888554,North-East,2
2021-09,PUNGGOL,5 ROOM,04 TO 06,112.0,Premium Apartment,94.75,626888.0,53.04915904,North-East,5
2018-04,SENGKANG,4 ROOM,01 TO 03,92.0,Model A,92.58,410000.0,53.8692843,North-East,2
2019-10,HOUGANG,4 ROOM,10 TO 12,84.0,Simplified,67.17,330000.0,48.07670105,North-East,11
2019-06,SENGKANG,3 ROOM,16 TO 18,67.0,Model A,94.17,330000.0,47.5503043,North-East,17
2019-09,SENGKANG,4 ROOM,10 TO 12,92.0,Model A,94.92,428000.0,53.92866084,North-East,11
2022-01,PUNGGOL,4 ROOM,16 TO 18,91.0,Premium Apartment,85.0,495000.0,59.75536725,North-East,17
2019-09,PUNGGOL,4 ROOM,13 TO 15,95.0,Premium Apartment,93.0,472000.0,64.06259406,North-East,14
2024-05,PUNGGOL,4 ROOM,07 TO 09,93.0,Model A,93.5,638000.0,52.02773375,North-East,8
2019-10,HOUGANG,4 ROOM,01 TO 03,84.0,Simplified,64.92,318000.0,45.04701277,North-East,2
2021-10,SENGKANG,4 ROOM,04 TO 06,92.0,Model A,95.17,595000.0,48.95834912,North-East,5
2018-12,SENGKANG,4 ROOM,07 TO 09,95.0,Premium Apartment,83.0,378000.0,51.89930856,North-East,8
2017-03,PUNGGOL,4 ROOM,04 TO 06,93.0,Model A,94.33,420000.0,46.93866893,North-East,5
2021-09,HOUGANG,4 ROOM,07 TO 09,93.0,New Generation,63.42,470000.0,44.55272138,North-East,8
2018-03,HOUGANG,4 ROOM,10 TO 12,104.0,Model A,65.67,538000.0,52.12297856,North-East,11
2024-10,SENGKANG,3 ROOM,13 TO 15,67.0,Model A,93.67,538888.0,45.62452498,North-East,14
